Store,Product,15/04/2024,22/04/2024,29/04/2024,06/05/2024,13/05/2024,20/05/2024,27/05/2024,03/06/2024
62,80,1.853750863,2.752386398,3.029073744,0,0,0,0,0
62,84,0.924513259,1.372685925,1.510677025,0,0,0,0,0
62,86,0.488680155,0.725575717,0.798515193,0,0,0,0,0
62,87,2.043593597,3.034258449,3.339281362,0,0,0,0,0
62,88,2.021285547,3.001136213,3.302829469,0,0,0,0,0
62,89,2.064761796,3.065688272,3.373870711,0,0,0,0,0
62,90,0.875785625,1.300336786,1.431054891,0,0,0,0,0
62,91,0.695721487,1.032983663,1.136825736,0,0,0,0,0
62,92,0.925771039,1.374553433,1.512732267,0,0,0,0,0
62,93,0.368713769,0.547453696,0.602487216,0,0,0,0,0
62,94,0.77230484,1.146692027,1.261964786,0,0,0,0,0
62,96,0.492955269,0.73192326,0.805500831,0,0,0,0,0
62,99,5.936168266,8.813821271,9.699842513,0,0,0,0,0
62,100,0.85579274,1.270652029,1.398386034,0,0,0,0,0
62,102,1.302530111,1.933952523,2.128365702,0,0,0,0,0
62,104,0.716234343,1.063440456,1.170344238,0,0,0,0,0
62,107,1.350031535,2.004481027,2.205984179,0,0,0,0,0
62,112,0.81436934,1.20914797,1.330699196,0,0,0,0,0
62,113,0.77234669,1.146754166,1.262033171,0,0,0,0,0
62,114,0.881999044,1.30956226,1.441207769,0,0,0,0,0
62,117,0.69531744,1.032383748,1.136165514,0,0,0,0,0
62,118,0.630294372,0.935839702,1.029916247,0,0,0,0,0
62,119,0.620209821,0.920866504,1.013437848,0,0,0,0,0
62,120,0.428263172,0.63587063,0.699792381,0,0,0,0,0
62,121,0.515817105,0.76586774,0.842857625,0,0,0,0,0
62,126,6.590235101,9.78495752,10.76860354,0,0,0,0,0
62,128,1.52145833,2.259009717,2.486099708,0,0,0,0,0
62,135,1.849895956,2.746662762,3.022774731,0,0,0,0,0
62,136,1.186204032,1.761235508,1.938286077,0,0,0,0,0
62,141,0.906331609,1.345690428,1.480967769,0,0,0,0,0
62,143,0.787087911,1.16864143,1.286120682,0,0,0,0,0
62,146,0.738500207,1.096500056,1.206727199,0,0,0,0,0
62,147,0.675030691,1.002262671,1.103016475,0,0,0,0,0
62,148,1.030263662,1.529700536,1.683475741,0,0,0,0,0
62,151,0.643294495,0.955141844,1.051158763,0,0,0,0,0
62,153,0.658250843,0.977348522,1.075597797,0,0,0,0,0
62,154,1.438842162,2.136344033,2.351102891,0,0,0,0,0
62,155,0.271092051,0.402508281,0.442970968,0,0,0,0,0
62,156,1.533774244,2.277295968,2.506224209,0,0,0,0,0
62,159,1.453466565,2.15805785,2.374999519,0,0,0,0,0
62,160,0.424776704,0.630694041,0.694095408,0,0,0,0,0
62,161,0.822290897,1.220909629,1.343643212,0,0,0,0,0
62,162,0.543137397,0.806431983,0.887499643,0,0,0,0,0
62,163,0.424476412,0.630248177,0.693604723,0,0,0,0,0
62,164,1.221382784,1.813467725,1.995769007,0,0,0,0,0
62,165,0.671172304,0.996533869,1.096711777,0,0,0,0,0
62,166,0.477386991,0.70880801,0.780061889,0,0,0,0,0
62,169,0.798203474,1.185145441,1.304283781,0,0,0,0,0
62,170,1.023206634,1.519222501,1.671944387,0,0,0,0,0
62,171,0.653026284,0.969591275,1.067060742,0,0,0,0,0
62,172,0.72276375,1.073135098,1.181013448,0,0,0,0,0
62,175,0.531784011,0.78957486,0.868947935,0,0,0,0,0
62,176,1.116469962,1.657696727,1.824338921,0,0,0,0,0
62,177,0.678728915,1.007753669,1.109059463,0,0,0,0,0
62,178,1.138777867,1.690818747,1.860790577,0,0,0,0,0
62,190,0.481559796,0.71500365,0.786880354,0,0,0,0,0
62,191,0.259215672,0.384874636,0.423564677,0,0,0,0,0
62,192,0.717248278,1.064945912,1.172001033,0,0,0,0,0
62,198,0.531910161,0.789762164,0.869154068,0,0,0,0,0
62,199,1.574034261,2.337072675,2.572010051,0,0,0,0,0
62,202,0.702151929,1.042531365,1.147333233,0,0,0,0,0
62,203,0.382362525,0.567718906,0.624789613,0,0,0,0,0
62,204,0.945984177,1.404565216,1.545761024,0,0,0,0,0
62,205,0.364555031,0.541278943,0.595691737,0,0,0,0,0
62,206,1.047138657,1.554755956,1.711049891,0,0,0,0,0
62,209,0.381210985,0.566009139,0.622907969,0,0,0,0,0
62,210,1.410839618,2.094766805,2.305346056,0,0,0,0,0
62,213,0.534748741,0.793976791,0.873792376,0,0,0,0,0
62,214,2.521687968,3.744116752,4.120499126,0,0,0,0,0
62,216,1.158643587,1.720314694,1.893251643,0,0,0,0,0
62,217,0.275568083,0.409154142,0.450284913,0,0,0,0,0
62,218,1.460877252,2.169060987,2.387108761,0,0,0,0,0
62,224,0.472169638,0.701061461,0.771536607,0,0,0,0,0
62,225,0.438078862,0.650444633,0.715831455,0,0,0,0,0
62,226,2.84805977,4.228702534,4.653798545,0,0,0,0,0
62,233,0.491172133,0.729275721,0.802587144,0,0,0,0,0
62,238,1.161297832,1.724255627,1.897588744,0,0,0,0,0
62,239,0.460679732,0.684001639,0.752761824,0,0,0,0,0
62,246,0.311562982,0.462598146,0.509101447,0,0,0,0,0
62,248,0.914805786,1.358272598,1.494814779,0,0,0,0,0
62,254,0.396988288,0.589434743,0.648688463,0,0,0,0,0
62,262,0.276084076,0.409920271,0.451128057,0,0,0,0,0
62,268,0.426094392,0.632650498,0.696248541,0,0,0,0,0
62,271,0.164289945,0.243932138,0.268453744,0,0,0,0,0
62,276,0.44252633,0.657048083,0.723098726,0,0,0,0,0
62,278,0.616311853,0.915078932,1.007068473,0,0,0,0,0
62,279,0.553846796,0.822332934,0.904999059,0,0,0,0,0
62,281,0.67889354,1.007998098,1.109328463,0,0,0,0,0
62,282,0.666027844,0.988895549,1.088305605,0,0,0,0,0
62,283,0.440707784,0.654347968,0.720127178,0,0,0,0,0
62,284,0.460729385,0.684075361,0.752842957,0,0,0,0,0
62,287,0.624078876,0.926611144,1.019759976,0,0,0,0,0
62,288,0.522864379,0.776331294,0.854373042,0,0,0,0,0
62,289,0.511392467,0.759298187,0.835627659,0,0,0,0,0
62,291,0.294322244,0.436999684,0.480929665,0,0,0,0,0
62,294,0.717662811,1.065561397,1.17267839,0,0,0,0,0
62,296,0.299165066,0.444190141,0.488842953,0,0,0,0,0
63,2,0.763034666,1.132927987,1.246817098,0,0,0,0,0
63,19,0.400627056,0.594837462,0.654634298,0,0,0,0,0
63,23,49.25155362,73.12703607,80.47822976,0,0,0,0,0
63,27,0.49537068,0.735509581,0.809447671,0,0,0,0,0
63,30,0.905950339,1.345124332,1.480344765,0,0,0,0,0
63,47,6.188469631,9.188429778,10.11210904,0,0,0,0,0
63,48,5.970128948,8.86424494,9.755335089,0,0,0,0,0
63,49,1.213302548,1.801470464,1.982565707,0,0,0,0,0
63,53,0.429191702,0.63724928,0.701309621,0,0,0,0,0
63,54,3.724008144,5.529280964,6.085119373,0,0,0,0,0
63,56,1.012193208,1.502870138,1.653948181,0,0,0,0,0
63,63,1.812857133,2.691668774,2.962252399,0,0,0,0,0
63,73,0.649281131,0.964030599,1.060941071,0,0,0,0,0
63,83,0.96922789,1.439076692,1.583741813,0,0,0,0,0
63,87,0.349690624,0.519208776,0.571402937,0,0,0,0,0
63,88,0.410599843,0.609644719,0.670930074,0,0,0,0,0
63,92,0.496104268,0.736598787,0.810646372,0,0,0,0,0
63,97,0.393737123,0.584607524,0.643375982,0,0,0,0,0
63,99,2.993320293,4.44438043,4.891157752,0,0,0,0,0
63,100,0.141321077,0.209828741,0.230922057,0,0,0,0,0
63,107,1.496772103,2.222356445,2.445761816,0,0,0,0,0
63,111,1.225662783,1.819822523,2.00276263,0,0,0,0,0
63,113,0.311291839,0.462195563,0.508658394,0,0,0,0,0
63,119,0.332105847,0.493099496,0.542668987,0,0,0,0,0
63,124,61.7243244,91.64618302,100.8590389,0,0,0,0,0
63,126,7.180412997,10.66123364,11.7329685,0,0,0,0,0
63,128,0.45862261,0.680947294,0.749400437,0,0,0,0,0
63,135,1.007299515,1.49560415,1.645951769,0,0,0,0,0
63,136,1.443731309,2.143603272,2.359091875,0,0,0,0,0
63,138,0.733046063,1.088401928,1.197814996,0,0,0,0,0
63,154,0.377080964,0.559877024,0.616159416,0,0,0,0,0
63,160,0.220924578,0.328021319,0.360996103,0,0,0,0,0
63,168,0.252474397,0.37486542,0.412549271,0,0,0,0,0
63,169,0.638359492,0.947814519,1.043094849,0,0,0,0,0
63,178,0.724156935,1.075203652,1.183289945,0,0,0,0,0
63,186,14.96000218,22.21210375,24.44500536,0,0,0,0,0
63,188,0.802859788,1.192058978,1.311892311,0,0,0,0,0
63,189,1.159854477,1.722112582,1.895230266,0,0,0,0,0
63,200,0.529568049,0.786284675,0.865327,0,0,0,0,0
63,207,0.964182809,1.431585928,1.575498029,0,0,0,0,0
63,213,0.572391111,0.849866904,0.935300918,0,0,0,0,0
63,214,0.669493589,0.99404137,1.093968716,0,0,0,0,0
63,218,0.609752494,0.905339819,0.996350322,0,0,0,0,0
63,227,1.237389685,1.837234229,2.021924672,0,0,0,0,0
63,228,0.381686578,0.566715283,0.623685099,0,0,0,0,0
63,234,0.23890765,0.354721975,0.390380878,0,0,0,0,0
63,237,0.786249317,1.167396314,1.284750399,0,0,0,0,0
63,239,0.512771693,0.761346015,0.837881348,0,0,0,0,0
63,240,1.037314279,1.540169053,1.694996619,0,0,0,0,0
63,268,0.291038154,0.432123579,0.475563383,0,0,0,0,0
63,278,0.578259908,0.858580695,0.944890674,0,0,0,0,0
63,279,0.383143372,0.568878281,0.626065536,0,0,0,0,0
63,284,0.459297738,0.681949701,0.750503612,0,0,0,0,0
63,290,0.451651194,0.670596371,0.738008974,0,0,0,0,0
64,4,0.505851806,0.751071602,0.826574085,0,0,0,0,0
64,16,3.228507162,4.793577914,5.275458784,0,0,0,0,0
64,17,38.41317245,57.03457537,62.7680528,0,0,0,0,0
64,20,0.508095018,0.754402247,0.830239548,0,0,0,0,0
64,21,0.850672079,1.263049046,1.390018751,0,0,0,0,0
64,23,30.38546226,45.11530361,49.65058021,0,0,0,0,0
64,55,1.580347206,2.346445921,2.582325555,0,0,0,0,0
64,63,0.983542166,1.460330044,1.607131687,0,0,0,0,0
64,103,4.789310992,7.111006495,7.825849991,0,0,0,0,0
64,150,0.761956285,1.131326844,1.245054998,0,0,0,0,0
64,193,0.402947425,0.598282668,0.658425838,0,0,0,0,0
64,238,0.727261315,1.079812931,1.188362578,0,0,0,0,0
65,126,2.96528674,4.402757161,4.845350248,0,0,0,0,0
66,124,5.298375538,7.866848264,8.65767377,0,0,0,0,0
66,126,1.870599451,2.777402609,3.056604743,0,0,0,0,0
