Store,Product,2024-04-15,2024-04-22,2024-04-29,2024-05-06,2024-05-13,2024-05-20,2024-05-27,2024-06-03
61,269,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
61,271,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
61,272,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
61,273,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
61,274,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
61,275,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
61,276,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
61,277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,278,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75
61,279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,280,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
61,281,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
61,282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,285,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
61,286,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
61,287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,288,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
61,289,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
61,291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,292,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
61,293,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
61,295,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
61,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,8,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75
62,12,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,13,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,14,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,19,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,20,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
62,21,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
62,22,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
62,23,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5
62,29,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
62,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,40,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,47,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75
62,48,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75
62,50,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,52,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,61,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
62,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,64,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
62,70,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,74,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,77,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,80,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25
62,84,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
62,86,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,87,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
62,88,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
62,89,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
62,90,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
62,91,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,94,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
62,96,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
62,99,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
62,100,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,102,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
62,104,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,107,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
62,112,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
62,113,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
62,114,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,117,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,118,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
62,119,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
62,120,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,121,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,126,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25
62,128,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
62,135,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
62,136,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,141,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,146,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
62,147,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,153,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,154,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
62,155,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,156,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
62,159,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
62,160,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
62,161,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
62,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,164,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
62,165,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
62,166,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,170,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
62,171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,172,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
62,175,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
62,176,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
62,177,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
62,178,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
62,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,192,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,199,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
62,202,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,203,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,205,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,206,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
62,209,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,210,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
62,213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,214,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
62,216,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25
62,217,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,218,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
62,224,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,225,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,226,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75
62,233,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,238,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
62,239,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,246,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,248,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,254,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,268,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,271,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,276,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,279,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,281,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
62,282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,283,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
62,284,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
62,287,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
62,288,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,289,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,291,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
62,294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,296,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
63,2,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
63,19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
63,23,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
63,27,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
63,30,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
63,47,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
63,48,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
63,49,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
63,53,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
63,54,2.333333333333333,2.333333333333333,2.333333333333333,2.333333333333333,2.333333333333333,2.333333333333333,2.333333333333333,2.333333333333333
63,56,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
63,63,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
63,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
63,87,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
63,88,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
63,92,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
63,97,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
63,99,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
63,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,111,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
63,113,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
63,119,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
63,124,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
63,126,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25
63,128,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
63,135,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
63,136,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
63,138,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
63,154,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
63,160,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
63,168,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
63,169,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
63,178,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
63,186,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
63,188,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
63,189,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
63,200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,214,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
63,218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,237,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
63,239,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
63,240,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
63,268,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
63,278,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
63,279,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
63,284,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
63,290,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,4,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
64,16,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
64,17,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25
64,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,21,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
64,23,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
64,55,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
64,63,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
64,103,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75
64,150,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,238,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
65,126,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
66,124,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
66,126,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
