Store,Product,2024-04-15,2024-04-22,2024-04-29,2024-05-06,2024-05-13,2024-05-20,2024-05-27,2024-06-03,2024-06-10,2024-06-17
60,214,3.038103174603174,1.600857142857143,3.0103938492063493,2.1256072330447338,3.397733044733044,4.0669504870129884,3.267724206349207,3.88556868131868,4.311074682262181,3.0173562895437867
60,215,1.5531284756909756,1.0204037698412698,1.3250099206349202,0.8876438492063492,1.3855634920634918,0.4718273809523809,1.38047123015873,0.6707222222222222,0.6721388888888887,1.045629238816739
60,216,2.248260732323233,3.157853986291485,1.369263979076479,1.4229828366078363,1.218205357142857,1.42631616994117,1.231217053779554,0.2011666666666666,0.2011666666666666,0.1986666666666666
60,226,0.3687470238095238,0.63,1.2134733946608944,1.9070514624264625,1.2157561327561328,1.901551462426463,0.3790416666666666,0.3655833333333333,0.3670833333333334,0.3670833333333334
60,229,0.6376071428571429,0.355,1.3638801406926413,1.363085497835498,0.6505684523809524,1.365049783549784,0.355,0.6403154761904762,0.355,0.355
60,235,0.4849285714285715,4.53655916305916,5.583510461760462,4.232072330447326,0.7458809523809523,0.6031964285714289,0.6025892857142857,1.3582709235209232,4.504029942279941,1.368186507936508
60,236,3.446560612998112,3.490071282883781,1.0211847943722945,1.8004456793206791,1.6100860389610383,1.565590999278499,1.6975131396381398,0.4565374278499278,3.505833277833276,3.509976044788542
60,237,0.485669733044733,2.5401464646464644,0.9363105158730158,1.9153800505050496,0.4911994949494949,0.4975863997113997,1.6324209332334327,0.6029325396825397,1.6155558538683537,1.470665251415251
60,240,0.0005,0.1744583333333333,1.390407162282163,4.864009996947501,1.830957091519592,0.2630833333333333,0.26975,1.1548482142857144,0.951625,0.0815297619047619
60,243,0.9830263694638696,0.0487291666666666,0.0487291666666666,0.9791875,0.9691666666666666,0.8259358211233212,0.0452083333333333,0.7978332778332776,1.9762415223665224,0.04575
60,250,1.0079226190476192,1.0025059523809523,0.0545257936507936,0.0369662698412698,0.6105525793650793,0.6731016414141415,0.9664642857142856,1.0149940476190475,1.0149940476190475,0.6585089285714285
60,263,0.0030833333333333,1.0036666666666667,0.0005,1.0036666666666667,1.003625,0.0005,1.0032380952380953,1.0046517857142856,0.9144028332778328,1.0057232142857142
60,265,0.7678630952380953,0.7678630952380953,1.494320207570207,0.9174502303252302,1.0758015387390387,1.0327797619047616,0.0053988095238095,0.7454236249861252,1.0353214285714285,1.0323214285714284
60,266,0.0433204365079364,1.2246588203463205,0.3204249777999778,0.6470080405705408,0.1852291666666667,0.1974970238095239,1.2126766774891775,0.1699166666666666,1.820297001609501,1.0201716269841268
60,267,0.6020119047619048,0.8105952380952383,0.785345238095238,0.959706265956266,1.0112423409923408,1.0156984126984123,1.5067504509379506,0.7924702380952381,0.788875,0.2441904761904762
60,268,1.4578988095238097,1.3588095238095232,0.9775025252525243,1.0209166666666665,1.0209166666666665,0.1065625,2.0258191877566887,1.033768849206349,1.415147817460317,0.9365436507936508
60,270,1.0248333333333333,0.9815625,0.905065476190476,1.951690295815296,2.0565080058830056,1.6820684523809524,1.9952064393939395,1.0894999999999997,1.1759583333333332,0.9042738095238094
60,272,1.5697640692640686,2.0228465007215006,0.8879057539682539,0.9794340728715736,0.9608209776334784,0.0729285714285714,0.0581091269841269,0.9617753427128432,2.647718351093351,1.0111309523809524
60,276,0.8750476190476191,0.0257698412698412,0.8793392857142858,1.3707273629148629,1.0627648809523809,1.0686279761904762,0.5481003787878792,1.156943452380952,1.924872835497836,1.3248476245976255
60,278,1.216585227272727,1.5420514069264066,0.8788818542568541,5.817793231074482,1.097447601010101,1.556600018037518,1.758135191197693,3.740209894272392,3.2754782786657795,1.1109216269841269
60,279,1.4890471681096682,1.201919823232323,0.8767898976023976,2.5004073773448776,1.4195233030858037,1.6149111999111994,1.411586885336885,1.261497204184704,4.655254169441669,1.465422202797203
60,280,1.007375,1.134923472360973,1.027755952380952,1.026505952380952,1.0219642857142857,1.0164642857142854,1.3211506549006546,2.169551767676767,1.649724296536795,0.589357142857143
60,281,1.4319406565656572,0.8335671550671552,1.424321608946609,1.2256889430014433,1.6221927308802313,1.0703789682539686,1.3354326298701296,1.5043715728715734,1.7933520021645026,0.6590188492063492
60,282,1.1738183968808968,2.02132683982684,1.062364087301587,1.9704424048174056,2.000846681096681,1.131079365079365,1.4463320152070152,2.3491989538239544,2.1030381493506507,2.162870976245977
60,289,1.0167559523809522,1.007172619047619,0.0125,1.012922619047619,1.392996323121323,1.3156360930735929,1.0141726190476192,0.9328353174603176,2.2373945915195903,1.2298950216450215
60,296,0.8167738095238094,0.8075416666666668,1.286152507215007,0.8062916666666667,1.006439484126984,0.8062916666666667,0.5263978174603174,0.959595238095238,1.2913429834054833,0.9232827380952382
61,0,0.1878765331890332,1.9163486652236663,1.7177330586080588,0.1132490079365079,1.0091309523809524,1.0077321428571429,1.0048065476190475,0.0991904761904761,0.9363849206349204,1.0074682539682538
61,2,1.105652923465424,1.3316422258297254,0.9902380952380954,1.3286100288600289,0.9889910714285712,0.163125,0.9834791666666663,1.0587033730158728,0.9881041666666665,0.994467261904762
61,3,0.6827559523809527,1.034302336552337,2.0562409812409808,0.7896726190476191,1.6710005411255426,1.658642586580088,2.3412479256854253,1.9295503246753256,3.2247471139971133,2.397346049783551
61,4,1.47025496031746,2.0779519577644594,1.2541180555555558,1.0131438492063487,2.212031746031748,2.622175442612942,3.2645585594960607,2.130791187978689,1.440488338050838,1.1317675518925516
61,5,2.1858133116883107,0.0624613095238095,0.9749710497835496,1.2330689033189024,1.001904761904762,0.9867887806637808,1.0256547619047618,0.7988379329004328,2.38395707070707,1.1076875
61,7,1.0764226190476187,1.0372321428571427,0.9716033549783556,0.9361677489177492,1.0047619047619047,1.0156488095238094,1.0168988095238094,1.0116488095238094,1.0128988095238094,0.9693079004329008
61,8,2.359275883838385,2.067699134199134,2.6102995129870123,2.169118686868687,1.5106608044733048,1.3026716269841268,1.5859085497835492,3.327096292596292,2.1429858405483406,0.9360595238095238
61,9,0.020470238095238,0.7203958333333332,0.1145734126984127,1.0424771825396828,1.0843521825396831,0.9950763888888892,1.4581247918747915,2.202276757964257,0.8375277777777778,0.8971488095238095
61,10,0.05025,1.0023958333333334,0.9929166666666666,0.8552589285714288,1.126398809523809,1.4101617063492058,1.151991758241758,1.0161636904761902,2.0782036990786987,1.2941863275613266
61,11,0.0290773809523809,2.7525853174603183,2.1616714951714955,1.005173701298701,0.9882916666666666,1.1259583333333332,0.9880833333333332,1.0023630952380953,1.501230838605839,1.45339948939949
61,12,0.1645,1.001638888888889,1.4069795412920414,1.0131458333333334,1.0042430555555557,0.1754642857142857,0.9386884920634924,0.7233839285714286,1.3842265651015655,1.4006075174825172
61,13,0.035610119047619,0.0359987026862026,1.030002976190476,1.0196517857142855,0.7526494963369962,1.0234017857142854,1.9092324134199128,1.008818452380952,1.0159947344322342,0.3621121031746031
61,14,0.2776041666666666,0.0242470238095238,0.2922083333333333,2.541907016594516,0.9969166666666668,0.0207261904761904,1.1985733225108215,1.016251984126984,1.011751984126984,1.0117519841269842
61,15,5.009465728715729,6.675276230713727,5.737401230713727,4.987057581307578,4.623055056055055,7.001952811077807,4.789782238594738,6.198269209956705,4.476949175824177,4.779356726606727
61,19,0.9979285714285716,0.2137986111111111,0.9437008477633474,1.1672346819846815,1.0945376984126982,1.9139370490620489,1.1637188089688089,0.9841785714285716,1.0300893759018757,1.0077916666666669
61,20,1.4477823149073152,1.0230238095238098,1.0315238095238095,1.0283988095238097,1.0283988095238097,0.0407767857142857,1.7852150835275828,1.4341259920634917,1.0250238095238096,1.9433202700077687
61,21,1.0724652777777772,0.0982440476190476,0.8182935606060603,0.9515587121212118,1.05938492063492,1.0576349206349198,0.9216628787878784,2.368675595238096,1.0080515873015872,1.0072182539682537
61,22,1.0004712301587302,1.054488095238095,1.0432480158730155,1.0248015873015874,1.4362040945165957,0.1251825396825396,0.9711001984126983,1.0132480158730155,0.1314027777777777,1.087357142857143
61,23,46.71321584726903,115.47964274700944,106.4459220001625,81.37163471650248,95.06605090471852,114.09112997547936,78.46569829455922,50.37084365737143,85.5567732753353,60.03913565240283
61,24,0.284688492063492,2.8947883366633365,2.572875006937508,1.5996638708513709,1.5892787698412698,1.5892787698412698,1.2940055916305908,1.582388888888889,2.282792297979798,1.3097198773448766
61,26,0.7346574675324672,0.0420684523809523,0.8762291666666667,1.0023333333333333,0.0420684523809523,0.9219801587301586,0.7407110389610385,0.642019647019647,0.0404017857142857,1.0114791666666667
61,27,0.6324365148740149,1.092408369408369,14.411654227716724,5.523815843878347,3.7594754481629455,5.532397373459876,4.530465277777775,4.701330086580086,3.987150974025975,3.065855616605615
61,29,3.824961902967094,3.250645219528605,4.437788713923282,2.353985539382272,4.420385192856908,2.9265503090011578,4.135442530646182,4.43890405739278,3.5441442304631563,7.15080251351325
61,30,5.514290369352867,2.7016147186147186,2.224018502331002,7.39756462981463,2.497304986679988,4.6592755022755,5.749001574814073,5.572816822066823,5.636537240537239,3.818576007326009
61,31,0.0370148809523809,1.870788433788434,1.0225484307359307,4.025689137251636,0.9164716810966812,1.2490624999999995,0.8929240620490624,1.2148541666666663,1.005815476190476,0.0397380952380952
61,32,0.00775,0.6162583735708735,0.5286517857142856,3.6317487720612704,0.0235138888888888,1.010729166666667,1.0123958333333334,0.9939851190476192,0.5359017857142857,1.0016666666666667
61,33,0.8948471320346323,0.8550198412698415,0.8613983516483513,0.8476751373626376,1.8917954545454545,0.477782738095238,1.01502997002997,1.023334838772338,3.478793914418913,0.9549791042291038
61,34,0.8631749639249635,0.2011177849927849,0.9241646825396824,0.9540572691197688,0.1467731782106782,1.0654144119769118,3.193355894105896,1.0488092532467532,4.521272130647131,1.8995236777111777
61,35,1.0155148809523806,1.1356734307359306,0.3191780372405372,1.0094851190476188,1.0118601190476189,0.3239627594627594,0.5847628968253971,1.0052708333333331,0.7278313492063492,0.727623015873016
61,36,0.7619017857142856,0.8842529761904762,1.0343452380952376,1.586329816017316,1.5937345779220775,1.0380892857142852,1.0679585137085128,1.0357976190476188,1.041583333333333,1.0538333333333332
61,37,0.0,0.0,0.0,1.4247446842373304,0.9295744047619048,1.0353303571428574,1.0356319444444444,1.1859393037518031,1.0181246531246535,1.0220426587301583
61,38,2.017234758297259,4.336667034354537,3.546626713564213,3.4600372752247743,1.7652045454545464,2.720988005050509,4.7109439588189606,2.051041652791654,2.163665917415918,1.978677565490068
61,39,1.5960036976911982,1.180164682539682,1.1633035714285709,1.4957170815295815,2.0532351190476184,1.317496031746031,3.10908143939394,2.0612031926406926,2.0318391053391043,2.332223998223999
61,42,1.0125267857142857,1.29364880952381,2.7701553030303008,1.225606150793651,1.86612153818404,3.4730306984681976,1.7226885683760669,1.7225255785880793,1.571127705627706,2.5603041056166065
61,43,1.0835337301587291,0.9780833333333332,1.1555624999999994,0.0611666666666666,0.979125,0.0623571428571428,0.0623571428571428,0.8584203643578643,0.0633690476190476,0.0636666666666666
61,44,0.0082142857142857,2.4688268537018523,0.019345238095238,0.9464346972471976,0.0093392857142857,1.0128725649350654,1.0155074855699855,1.0038571428571428,0.9566001984126988,1.008541666666667
61,45,0.8610644841269839,3.174290584415585,1.380723741536242,2.009865280552781,2.069844627594628,0.938876984126984,1.592113546176045,0.9536557539682536,0.9429613095238089,0.9085496031746028
61,46,0.2540610708735708,0.645421626984127,0.2457574994449994,1.659839209401709,0.999875,0.0938035714285714,1.0342559523809522,0.9703333333333332,0.9685833333333334,0.9685833333333334
61,47,25.28478897639086,35.106852157163424,54.64374810829231,44.09958687672131,24.115318841911115,27.546824221487107,27.765157039893136,27.78796131747604,28.430848062185515,19.639068257202123
61,48,26.187281310942648,42.84662710444268,52.35300176581241,40.08544301804657,27.114729412359463,31.60369688829905,33.49183993905105,26.901615013174432,31.37268409894962,23.54354882494997
61,49,1.742893939393939,1.1877964257964266,2.169459214396713,1.4839960317460317,1.1463541666666663,1.0163988095238097,1.4583154761904762,1.8911488095238087,0.6895,4.706271735209235
61,50,1.078067911255411,1.038188492063492,0.8528068181818184,1.0048581349206351,0.8159853896103897,1.4508168290043293,0.8143187229437232,1.0940060425685425,1.0148959235209234,1.0297203282828284
61,51,0.940698051948052,1.020625,1.0301607142857143,0.0896468253968254,0.0921468253968254,1.0271071428571428,1.009654761904762,0.8741781204906206,1.5792940115440115,1.0461795634920634
61,52,0.9266349206349208,0.9266349206349208,0.9291349206349208,0.0075,1.0016666666666667,1.0016666666666667,1.0,0.8876990440115441,2.0347208590021086,0.0098333333333333
61,53,0.0010714285714285,0.6942708333333334,0.6926041666666667,0.4279136904761904,0.6313333333333333,0.9955773809523812,0.072875,0.9316666666666668,1.5829087648462634,0.9590773809523808
61,54,6.819882344496783,12.747115780541984,13.630728320551007,10.727498870319058,6.97945176127255,9.60005900245161,10.432233059265853,5.653795450458416,7.997916338618116,4.921946208344536
61,57,1.7388836302586304,1.194276785714286,1.438824994449993,1.2330375180375188,1.7603507117882118,0.9592242063492066,3.3695022546897566,2.001106240981241,1.8362495143745128,1.479760607448107
61,58,0.1360833333333333,0.36625,0.36625,0.36625,0.3649508477633478,0.1352499999999999,0.5373749999999999,0.5419999999999999,2.35593538059163,1.6044771825396822
61,59,1.0769692460317457,1.03790873015873,0.1604027777777777,1.0540943362193356,1.506351010101011,1.3728514610389606,1.0770099206349202,0.1510515873015873,1.205247204184704,1.041724206349206
61,60,0.0133630952380952,0.0160416666666666,0.0160416666666666,0.8510843253968252,1.9791539502164504,2.4605878427128425,0.1150833333333333,0.8672599206349209,1.9974347041847045,0.9729444444444444
61,61,2.216933906371406,1.1307457611832608,1.936456682206682,1.973926247363748,1.6552452547452554,1.074027243589743,2.1859997918747927,2.107750874125874,1.03641369047619,1.7037754675879682
61,62,5.433046987734485,6.296450833888335,8.241045183982681,8.262655393217893,4.550811237373737,5.21532133838384,4.47554861111111,2.406151244588743,4.01450477994228,3.895964195526694
61,63,1.4321003926628932,1.4318087259962269,1.4242765984015988,1.4482900571650577,1.615436778499278,1.23279301948052,0.8087493686868688,1.0154553571428575,2.7370386835386835,1.2645846861471866
61,64,1.041861111111112,1.760229555167054,2.134160561660561,2.641305728993228,1.7613837481962489,1.7615374278499265,2.5301290584415583,2.502130591630592,1.738199224386725,1.672200216450217
61,65,1.1179751082251068,2.0790381146631143,1.370220598845598,7.815532848279177,3.3962946983572,1.235079365079365,2.022311056998557,1.8115795177045173,1.5464747474747478,1.4142940115440112
61,66,0.0101904761904761,0.0075,1.883592137029637,1.072829365079365,1.0156696428571428,0.8183170093795096,1.0102886904761903,0.0075,1.0098720238095238,0.8576623376623376
61,67,1.8782027417027407,1.2979431818181826,1.2754513888888896,1.3315438311688317,2.4850347222222213,3.050674332611834,2.6298967490842493,4.973344759407258,6.119868055555555,1.5896757756132758
61,68,0.0,0.0025,1.0352876984126986,0.0025,1.050382936507937,0.942529761904762,1.9333462301587312,0.9276482683982684,0.8396661255411254,1.0174454365079366
61,69,0.000625,0.1583412698412698,0.000625,0.0016666666666666,0.1593829365079364,1.202937139249639,0.2175049603174603,0.393110119047619,2.524054716117216,1.000375
61,70,0.8960277777777773,0.2478541666666666,1.1172937132312135,0.2210833333333333,2.679569173881673,0.9775,1.301378968253968,0.0828333333333333,1.6893556859806846,0.8787797619047619
61,71,1.0159791666666664,1.4330463286713278,3.999627573815074,4.266649309024309,2.402050685425685,1.955608405483406,1.7307502705627713,1.6950865800865806,0.6272182609057609,1.4940367063492064
61,73,1.0427876984126985,1.5025669261294263,0.4336150793650794,1.0090416666666666,0.62125,1.4561920579420582,1.4669389499389498,0.4088263888888888,0.6219285714285714,1.0033869047619048
61,75,0.035,0.582600468975469,0.8901607142857144,0.939639880952381,1.008198412698413,1.0442936507936509,2.0788210678210683,1.0103809523809526,1.473715277777777,1.0452619047619052
61,76,0.8623095238095239,0.8735357142857144,1.9766448412698407,4.338610674048176,1.967806547619048,1.973296626984127,1.3932738095238095,0.8858859126984124,1.1137726925851934,1.104031621156622
61,78,0.8571666666666666,0.4924017857142855,0.7424017857142856,0.7412470238095237,1.0068333333333332,0.0383214285714285,0.9877083333333332,1.0032083333333333,0.9050704365079364,0.9273918650793652
61,79,0.0086547619047619,0.005875,0.005875,0.0108068181818181,0.8358154761904761,0.8239530122655124,1.0357529761904758,0.1533690476190476,1.1486904761904753,1.001
61,80,2.286986846486845,2.806185078810078,2.7758596819846817,2.6585190295815284,2.913587405649906,2.9177451437451443,2.647883387445886,2.7715040723165725,2.299842622655122,2.293962301587301
61,81,0.8079999999999999,1.1314958513708522,0.9586041666666664,0.2515879329004329,0.8079999999999999,1.0473492063492065,0.8079999999999999,0.8079999999999999,1.053613095238095,0.8079999999999999
61,82,0.1946765873015873,1.6052430555555557,0.8088735569985573,1.012648809523809,0.8042023809523807,1.6115078463203465,1.0197321428571429,0.8979711399711402,1.0295654761904758,0.2373581349206349
61,83,0.0262777777777777,0.0325515873015873,6.649675400987897,1.0296557539682538,1.034327380952381,1.5798680555555566,1.3750912698412705,2.302005230880233,1.066657738095238,0.7505357142857143
61,85,1.0200892857142858,1.0737271825396828,0.9845833333333336,1.4198769841269838,1.0142291666666667,1.0150625,0.1039166666666666,0.1022708333333333,1.0299107142857145,1.1082748015873016
61,87,3.668182360364209,3.0226848541309685,3.018496704514946,4.230645664068105,3.365908310790658,2.7787613976740246,4.063474531657014,3.7186356795833,3.0982569561175515,3.155962783601592
61,88,3.717160624098125,2.893092081529582,3.2261643217893226,3.332155393217894,2.686134448884448,3.069245039682541,3.0605026154401167,2.7470651154401167,3.100945561383062,2.728249514374513
61,89,0.9987847222222226,1.39947872960373,1.202560786435786,2.071328837828837,1.3897234848484843,2.560636724386724,1.191099206349206,1.497813762626262,2.1808174603174586,1.7657347721722716
61,91,0.9609414682539682,0.8624315476190476,0.0848303571428571,5.150532779720281,1.8309414682539689,1.508051226551226,1.9338405483405487,1.907633387445888,1.3081111111111106,0.9748571428571432
61,92,1.4982789502164504,1.4675825216450218,1.877315476190477,2.4684879009879013,2.104027687590188,2.0897977994228,1.206177489177489,2.373763437950939,1.3075435606060606,2.301468163780665
61,94,1.1672379148629146,2.0874852716727714,2.2431774891774894,2.011728153790654,1.4195168650793648,1.6131201298701294,1.3434126984126982,1.3449126984126982,2.800575424575424,2.125326597014097
61,95,0.9743749999999998,0.161077380952381,1.0147619047619043,6.65038897907648,1.1702321428571425,0.8114702380952381,2.1061507936507944,2.4571646825396813,1.1729315476190474,1.197613095238095
61,98,0.0192232142857142,0.0179732142857142,0.9889226190476188,0.9915892857142856,0.786104166666666,1.8186185064935068,1.0026666666666666,1.0,1.0,1.0
61,99,9.005540833823583,5.890250307544578,10.82979174950434,7.540237991666659,7.335408789172256,7.631862160549197,6.291712624902462,4.956361590776591,8.12538030962091,6.206862412156329
61,100,1.4337714923964922,2.719342171717172,1.344618894993895,2.177669462481962,1.6060770202020205,4.118491522366523,1.6334076479076485,1.6531764971139975,1.633423520923521,1.0338303571428569
61,101,2.2652437007436994,0.6565208333333332,1.0504881854256851,0.6421458333333332,1.0553932178932184,2.2638507534132524,1.0389434523809522,1.0376934523809522,1.0562648809523807,1.023264880952381
61,105,1.0037083333333332,0.00625,0.00625,1.00625,1.0163283730158728,1.0194117063492063,0.7611549839049837,1.0159166666666666,4.428933566433568,1.4839583333333328
61,107,0.4626776695526697,1.712808531746032,0.7537499999999998,2.458792901542901,0.4612818362193364,2.63072517066267,2.346697240259741,0.6826360028860031,0.6707767857142858,0.6685267857142858
61,108,3.433723075535577,0.9308138528138528,1.0313035714285712,1.0312619047619047,1.6677261904761909,1.040136904761905,1.3940552849927852,1.3826237373737376,2.7949659299034293,0.7832145562770565
61,109,11.740793639690075,18.08578236483788,22.720661400708057,14.729796716662989,10.172169227450365,10.293530146074191,11.55979109544397,13.3832712760537,13.59879350759546,7.65217100365339
61,110,1.0036547619047618,1.0025198412698413,0.005,0.0332272727272727,1.0046904761904762,1.0025198412698413,0.005,0.0124940476190476,0.9375625,1.0001091269841271
61,113,0.3324375,0.3174196428571429,1.1397629870129862,2.451149357586859,0.996502976190476,0.983877976190476,0.984190476190476,0.7020364080364075,0.5631941461316462,0.05375
61,114,0.7498281024531025,1.2897023809523802,1.8011942640692644,6.888181256243758,2.0035464466089463,2.0631641414141413,2.067641774891775,0.7171584595959597,4.39121611027861,1.8203759920634923
61,115,0.8809782647907649,0.0353125,0.8844068362193365,3.99364215645466,0.1021458333333333,0.0996458333333333,1.028125,0.9114995490620488,1.0067916666666663,0.976469787157287
61,119,0.3570525793650793,0.8145602453102455,0.3574424603174603,1.1820850468975472,1.0836661255411253,1.7198786075036083,1.954087662337662,1.6916514249639258,1.8173570526695528,2.7285825493950493
61,120,0.99325,0.9998749999999998,0.8134165071040076,1.0095833333333333,0.016297619047619,1.004125,1.01075,0.016297619047619,0.8010970626595632,1.0
61,121,0.2629959415584415,1.0522343073593072,3.255392135642134,2.1122238455988462,2.040701388888889,1.175940476190476,2.19464853896104,1.1682499999999998,1.1835833333333334,1.0089880952380954
61,123,1.0202261904761905,1.2909583333333337,1.826318452380952,0.9949464285714285,1.0098869047619046,0.9530099206349208,2.094313672438673,0.9321726190476188,5.076707896270396,1.1989298340548338
61,124,77.5149127073867,117.7735697499209,149.5414620427916,113.35156774022974,63.93704541630572,65.62341125597445,92.87481411817964,67.99583151541384,92.92602733454493,73.66678417244248
61,126,19.34280985885292,22.147122017394825,21.58621829590582,20.403959025496004,9.662069871179074,12.62125691492825,11.027717012814255,14.70974801795261,25.499221064930715,17.538464216510423
61,127,1.4747514568764577,1.95036066017316,0.8956172438672438,0.92334126984127,1.0702321428571429,0.8839851190476189,1.4228721139971143,1.019794642857143,1.0439613095238094,0.4949613095238095
61,128,1.8997900086025088,2.869320942945946,2.519840728715728,3.0290968059718075,2.485173791486292,1.4251750541125536,1.170125992063492,2.446874819624821,1.8722428751803728,1.9088663836163844
61,129,1.1279280858030862,1.1264697524697531,2.891031635031636,1.099083388833389,3.6447332042957057,1.8458996212121224,1.398377976190476,0.5308482142857144,0.5267668650793651,1.1170590381840386
61,130,1.6146599025974018,1.7122619949494935,3.3950315656565664,2.6110635822510826,1.1558363095238096,0.8638547979797977,1.2884354256854254,1.1279410173160174,1.7380588924963931,1.1944142316017317
61,131,0.9457668650793648,1.050045634920635,2.037963286713288,1.1108898809523808,1.2099940476190474,1.1244404761904758,2.4493636086136097,1.7348439754689762,1.5011295510045508,1.0983482142857135
61,132,1.9621359126984128,1.86852876984127,1.4155762085137094,1.9254846611721608,0.6499722222222224,0.9994583333333332,1.1138012265512267,1.1163349567099567,1.00025,1.00025
61,133,2.56754385198135,3.126189664502164,4.7982431457431485,2.901013098013097,1.7589802489177486,4.286585678210676,4.125081585081587,4.612436383061385,3.1793408397158407,3.162792207792208
61,134,1.4772303391053387,1.0274940476190475,0.00375,0.005,0.7003897907647909,0.915982142857143,0.9213988095238096,1.0122857142857142,1.0122857142857142,2.3918673201798195
61,135,0.801392787767788,0.9465814602064596,5.872340187590185,2.0532999847374853,1.0186210317460316,1.0530124458874457,2.3916765873015864,2.7423750901875894,2.6462340922965915,4.308898088023088
61,136,1.4041508838383836,1.7658615620490614,3.3258875915750905,4.13114089382839,7.707622190309691,8.544672424797428,5.3089858058608,7.545200351731596,9.682726572039073,3.128333499833501
61,137,0.4225,0.0075,0.0028869047619047,0.4441547619047619,0.4510297619047619,0.4450476190476191,1.331039592352092,1.0154315476190476,0.0075,1.6830414862914864
61,138,1.0661190476190474,1.0643809523809518,0.8802499999999999,3.5301654942279894,2.1016169733044725,1.407803571428572,1.4040000000000004,0.9058690476190476,2.4938896103896107,2.095402687590187
61,139,0.9260297619047618,0.1135,0.9242797619047616,0.9195714285714284,0.9217678571428572,1.365011904761905,0.9211428571428572,0.9474564393939392,0.9482897727272728,1.374241071428571
61,140,0.2180763888888889,0.8380555555555556,0.2171636904761905,1.1208958333333328,0.8463888888888889,1.0216765873015874,1.1657450396825393,0.8542847222222223,0.9030745851370848,0.8542847222222224
61,141,1.062082493894994,1.3702655261405243,1.983910055222555,14.782871409840162,2.894146825396825,4.285271062271062,3.0397141539016537,1.9057689047064048,2.211784992784993,1.3449850288600294
61,142,0.0245386904761904,0.0408541666666666,0.8710519480519477,0.8724507575757575,0.860909090909091,1.0366590909090907,1.0342007575757577,1.0285757575757577,0.010625,0.321467261904762
61,144,1.933225468975469,0.903964285714286,1.2493339646464638,1.1882369227994227,1.422085407647907,1.025032738095238,1.030032738095238,1.0425327380952378,1.2676090367965367,0.8417440476190479
61,145,1.356814664502164,0.920799908424908,1.357749188311688,0.8943951465201465,0.8567279387279386,0.8484154387279387,1.0233412698412698,1.0759513888888887,0.750590583028083,0.8546237720612722
61,146,0.7464957264957266,0.964215909090909,7.010686084748588,2.1464050602175613,1.853700695138197,2.251539509102009,1.5096528679653676,1.142389880952381,0.8695651709401708,1.1359957611832607
61,148,1.3645757783882777,1.640850503663003,4.01782495976246,5.8284142801642815,2.288923687423688,1.8294542748917744,2.290573398823399,1.039926587301587,1.757625756188256,1.340008012820512
61,149,2.478356553169053,2.697588848651348,2.916028332778333,3.652930576368076,1.6382972582972588,0.8839613095238096,1.0782974664224665,0.902988095238095,0.6319542748917746,0.2422738095238095
61,150,2.7566369671994675,4.508050054112555,1.9066897546897548,1.949481962481963,2.846590367965368,3.3499404623154603,2.590321789321791,3.790692841880341,2.4108901515151526,2.7834954906204894
61,152,1.3982559523809528,0.9505267857142856,1.8829020632145623,3.136684981684982,0.7806309523809526,2.2440625,1.541287698412699,1.3805892857142856,1.3790413059163051,1.677209505772005
61,153,0.7966266788766794,0.8434623015873018,0.6371365995115995,2.215215610778109,0.9370840201465204,0.9359173534798536,1.29994477050727,0.961952075702076,1.507796626984127,2.191440746753246
61,154,2.199095147907648,3.028732774170276,3.143169552669552,7.214438762626256,1.204515602453103,1.9798629148629143,2.0618224206349205,5.865124098124096,3.055934794372296,3.0117205988456
61,155,1.237161255411255,4.552683441558442,0.985476551226551,2.123328282828283,1.3466549422799423,1.41884623015873,1.751450396825397,1.3454239718614724,2.8799484196359217,1.333226190476191
61,156,1.064263888888889,3.395295884670883,2.9861661116661096,1.969623015873016,1.7873680555555556,0.9691488095238094,0.9113630952380952,0.7959999999999999,0.7959999999999999,0.7959999999999999
61,157,0.0432619047619047,7.640713758463757,7.041685529748031,7.490001456876459,3.871840097402599,0.9970714285714286,2.052208694083694,0.995,1.0220089285714289,5.164450944888446
61,158,0.0311111111111111,5.609805916305915,5.301676587301583,1.9536112914862924,1.054248196248196,2.2811587440337444,2.2367965506715506,1.0052022491397488,1.7253789682539684,2.4192573953823966
61,166,1.849895833333333,2.1864643759018745,1.3061573773448771,0.9647083333333332,1.1041726190476189,1.0134999999999998,1.0190714285714286,1.0344434523809525,1.025363095238095,1.0142916666666668
61,167,0.8333392857142857,1.5434871031746036,0.938232142857143,1.951471230158732,0.9684880952380952,0.5511874999999999,0.9880476190476196,0.973369047619048,0.9687380952380952,1.7764311868686864
61,168,0.9110369769119768,1.0011369047619048,1.4086938131313134,1.0475935245310244,2.105119436119436,1.895170211732712,1.0856408730158729,2.049279068154068,1.0799404761904765,2.033447718947719
61,173,0.0082142857142857,0.4358511904761905,1.0699326714951716,1.160958465145965,0.0057738095238095,1.0243749999999996,0.0070238095238095,0.0197261904761904,0.0222678571428571,0.433422619047619
61,175,2.8794046994672,1.4112916666666666,3.045469246031745,1.4112916666666666,1.754530906593407,1.1314017857142855,0.9751350732600734,0.6612303113553115,0.438297619047619,1.3523529040404034
61,178,0.1632600108225108,1.6542834595959592,2.3066333180708174,2.172532127594627,2.047888888888888,1.973730068542568,1.4676446608946605,1.0478928571428572,1.9043224206349203,1.2880988455988456
